"bootstrap_id","mean_reduction"
1173,0.0781604166666666
1174,0.102679166666667
1175,0.00607291666666666
1176,0.0714520833333333
1177,0.0651395833333333
1178,0.0351604166666667
1179,0.0677145833333333
1180,0.0783979166666667
1181,0.0753375
1182,0.02453125
1183,0.0810229166666667
1184,0.018925
1185,0.01415
1186,0.0371
1187,0.0291354166666667
1188,0.0979770833333333
1189,0.106772916666667
1190,0.120172916666667
1191,0.04879375
1192,0.137597916666667
1193,0.06045625
1194,0.0779354166666667
1195,0.0141770833333333
1196,0.0584375
1197,0.07164375
1198,0.00929791666666666
1199,0.0280333333333333
1200,0.0257145833333333
1201,0.143358333333333
1202,0.139335416666667
1203,0.0791729166666667
1204,0.0663416666666667
1205,0.01431875
1206,0.0960895833333333
1207,0.0691875
1208,0.06686875
1209,0.0883208333333333
1210,0.06623125
1211,0.04020625
1212,0.0536145833333333
1213,0.0679270833333333
1214,0.0719354166666667
1215,0.07451875
1216,0.0983520833333333
1217,0.0920770833333333
1218,0.06785625
1219,0.0817229166666667
1220,0.0787854166666666
1221,0.0863145833333333
1222,0.0661229166666667
1223,0.107922916666667
1224,-0.00985000000000001
1225,0.119983333333333
1226,0.114285416666667
1227,0.01319375
1228,0.05636875
1229,0.058375
1230,0.0341166666666667
1231,0.0736604166666667
1232,0.0702270833333333
1233,0.0380916666666667
1234,0.05536875
1235,0.0479083333333333
1236,0.0188229166666667
1237,0.133339583333333
1238,0.1087125
1239,0.0300020833333333
1240,0.0393583333333333
1241,0.0745791666666667
1242,0.0546354166666667
1243,0.0385479166666667
1244,0.0428541666666667
1245,0.0508291666666667
1246,0.0448583333333333
1247,0.00894166666666666
1248,0.03880625
1249,0.0118729166666667
1250,0.088675
1251,0.0824270833333333
1252,0.10061875
1253,0.0383875
1254,0.02416875
1255,0.134545833333333
1256,0.0513104166666667
1257,0.0551520833333333
1258,0.06958125
1259,0.0318395833333333
1260,0.0776625
1261,0.0674458333333333
1262,0.0728270833333333
1263,0.05279375
1264,0.15345
1265,0.0217479166666667
1266,0.130410416666667
1267,0.0281291666666667
1268,0.0352354166666667
1269,0.087625
1270,0.0553916666666667
1271,0.06786875
1272,0.108041666666667
1273,0.0471791666666667
1274,0.0460604166666667
1275,0.0370125
1276,0.136839583333333
1277,0.0625770833333333
1278,0.0675625
1279,0.0576041666666667
1280,0.0743083333333333
1281,0.0482270833333333
1282,0.0665145833333333
1283,0.0435958333333333
1284,0.0850895833333333
1285,0.0434229166666667
1286,0.0876270833333333
1287,0.111189583333333
1288,0.0380166666666667
1289,0.0431520833333333
1290,0.0626020833333333
1291,0.0521875
1292,0.0679770833333333
1293,0.0354083333333333
1294,0.0307104166666667
1295,0.0304875
1296,0.053975
1297,0.0508479166666667
1298,0.0635604166666667
1299,0.0394270833333333
1300,0.04730625
1301,0.0692416666666667
1302,0.0582770833333333
1303,0.0531791666666667
1304,0.0559979166666667
1305,0.0407416666666667
1306,0.0499416666666667
1307,0.10445625
1308,0.156527083333333
1309,0.0830916666666667
1310,0.0737833333333333
1311,0.0434291666666667
1312,0.04975
1313,0.141702083333333
1314,0.092425
1315,0.0525395833333333
1316,0.0821958333333333
1317,0.0723416666666667
1318,0.0219958333333333
1319,0.1166125
1320,0.0192333333333333
1321,0.0529520833333333
1322,0.0687708333333333
1323,0.0670083333333333
1324,0.06489375
1325,0.109239583333333
1326,0.05718125
1327,0.0566666666666667
1328,0.0546645833333333
1329,0.0944979166666667
1330,0.07654375
1331,0.06645
1332,-0.01454375
1333,0.0641979166666667
1334,0.0881875
1335,0.0253833333333333
1336,0.0292916666666667
1337,0.0569166666666667
1338,0.059725
1339,0.0815729166666667
1340,-0.00603125
1341,0.04835
1342,0.0542270833333333
1343,0.0832916666666667
1344,0.0905
1345,0.0915416666666666
1346,0.0485958333333333
1347,0.125685416666667
1348,0.05046875
1349,0.0703833333333333
1350,0.0523645833333333
1351,0.0333208333333333
1352,0.0995375
1353,0.05765
1354,0.0628208333333333
1355,-0.00939583333333334
1356,0.0571229166666667
1357,0.0823583333333333
1358,0.0855270833333333
1359,0.0296958333333333
1360,0.0556145833333333
1361,0.0294770833333333
1362,0.0511958333333333
1363,0.08105
1364,0.0639625
1365,0.148670833333333
1366,0.0536041666666667
